Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
UA,7/16/2021,1240,N846UA,ORD,20:49,20:43,109,103,-6,20:40,3,0,0,0,0,0
UA,7/16/2022,535,N37422,ORD,0:15,0:13,114,115,-2,0:06,7,0,0,0,0,0
UA,7/16/2022,604,N834UA,DEN,15:04,15:04,199,199,0,14:59,5,0,0,0,0,0
UA,7/16/2022,2615,N845UA,IAD,23:35,23:26,73,74,-9,23:21,5,0,0,0,0,0
UA,7/17/2017,1500,N469UA,ORD,16:42,16:28,110,96,-14,16:24,4,0,0,0,0,0
UA,7/17/2019,607,N26232,ORD,20:58,20:35,118,97,-23,20:31,4,0,0,0,0,0
UA,7/17/2019,2341,N73445,ORD,14:48,15:03,108,105,15,14:59,4,0,0,0,0,15
UA,7/17/2021,380,N15712,IAD,23:40,23:42,70,70,2,23:37,5,0,0,0,0,0
UA,7/17/2022,288,N34460,ORD,16:48,16:37,113,107,-11,16:33,4,0,0,0,0,0
UA,7/17/2022,604,N837UA,DEN,15:04,14:45,199,189,-19,14:34,11,0,0,0,0,0
UA,7/17/2022,1503,N63890,ORD,23:59,23:38,114,100,-21,23:33,5,0,0,0,0,0
UA,7/17/2022,2615,N846UA,IAD,23:35,1:30,73,73,115,1:24,6,0,115,0,0,0
UA,7/18/2017,1500,N405UA,ORD,16:42,16:33,110,108,-9,16:28,5,0,0,0,0,0
UA,7/18/2019,607,N18220,ORD,20:58,22:09,118,92,71,22:04,5,71,0,0,0,0
UA,7/18/2019,2341,,ORD,14:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,7/18/2021,1240,N446UA,ORD,20:49,21:27,109,104,38,21:24,3,38,0,0,0,0
UA,7/18/2022,288,N825UA,ORD,16:53,16:37,115,103,-16,16:32,5,0,0,0,0,0
UA,7/18/2022,604,N815UA,DEN,15:04,15:12,199,209,8,15:04,8,0,0,0,0,0
UA,7/18/2022,1503,N63899,ORD,23:59,0:06,114,108,7,0:01,5,0,0,0,0,0
UA,7/18/2022,2615,N829UA,IAD,23:35,0:33,73,118,58,0:13,20,3,0,45,0,10
UA,7/19/2017,1500,N835UA,ORD,16:42,16:19,110,90,-23,16:15,4,0,0,0,0,0
UA,7/19/2019,607,N78524,ORD,20:58,20:52,118,115,-6,20:46,6,0,0,0,0,0
UA,7/19/2019,2341,N39728,ORD,14:48,15:02,108,102,14,14:57,5,0,0,0,0,0
UA,7/19/2021,1240,N426UA,ORD,20:49,20:40,109,105,-9,20:37,3,0,0,0,0,0
UA,7/19/2022,288,N816UA,ORD,16:53,16:49,115,115,-4,16:43,6,0,0,0,0,0
UA,7/19/2022,604,N899UA,DEN,15:04,15:04,199,199,0,14:55,9,0,0,0,0,0
UA,7/19/2022,1503,N37470,ORD,23:59,23:51,114,107,-8,23:41,10,0,0,0,0,0
UA,7/19/2022,2615,N449UA,IAD,23:35,23:34,73,71,-1,23:29,5,0,0,0,0,0
UA,7/20/2017,1500,N438UA,ORD,16:42,17:09,110,101,27,17:06,3,13,0,0,0,14
UA,7/20/2019,607,N18220,ORD,20:58,21:55,118,105,57,21:50,5,0,2,0,0,55
UA,7/20/2021,1240,N426UA,ORD,20:49,20:49,109,108,0,20:44,5,0,0,0,0,0
UA,7/20/2022,288,N831UA,ORD,16:53,17:57,115,123,64,17:52,5,1,0,8,0,55
UA,7/20/2022,604,N889UA,DEN,15:04,14:49,199,187,-15,14:43,6,0,0,0,0,0
UA,7/20/2022,1503,N68823,ORD,23:59,23:57,114,104,-2,23:51,6,0,0,0,0,0
UA,7/20/2022,2615,N879UA,IAD,23:35,23:21,73,63,-14,23:16,5,0,0,0,0,0
UA,7/21/2017,1500,N419UA,ORD,16:42,16:19,110,98,-23,16:14,5,0,0,0,0,0
UA,7/21/2019,607,N67827,ORD,20:58,1:22,118,97,264,1:16,6,8,0,0,0,256
UA,7/21/2019,2341,N13720,ORD,14:48,14:41,108,107,-7,14:37,4,0,0,0,0,0
UA,7/21/2021,1240,N416UA,ORD,20:49,21:14,109,123,25,20:47,27,11,0,14,0,0
UA,7/21/2022,288,N816UA,ORD,16:53,16:31,115,97,-22,16:27,4,0,0,0,0,0
UA,7/21/2022,604,N832UA,DEN,15:04,15:18,199,191,14,15:13,5,0,0,0,0,0
UA,7/21/2022,1503,N53442,ORD,23:59,0:16,114,116,17,0:09,7,15,0,2,0,0
UA,7/21/2022,2615,N896UA,IAD,23:35,23:29,73,73,-6,23:23,6,0,0,0,0,0
UA,7/22/2017,1500,N803UA,ORD,16:42,16:17,110,91,-25,16:13,4,0,0,0,0,0
UA,7/22/2018,1409,N16709,ORD,8:52,8:55,112,106,3,8:53,2,0,0,0,0,0
UA,7/22/2019,607,N14219,ORD,20:58,20:55,118,121,-3,20:32,23,0,0,0,0,0
UA,7/22/2019,2341,N17730,ORD,14:48,15:38,108,93,50,15:32,6,35,0,0,0,15
UA,7/22/2021,1240,N37471,ORD,20:49,20:28,109,91,-21,20:25,3,0,0,0,0,0
UA,7/22/2022,288,N801UA,ORD,16:53,16:32,115,99,-21,16:26,6,0,0,0,0,0
UA,7/22/2022,604,N838UA,DEN,15:04,14:50,199,193,-14,14:43,7,0,0,0,0,0
UA,7/22/2022,1503,N39416,ORD,23:59,0:48,114,130,49,0:42,6,33,0,16,0,0
UA,7/22/2022,2615,N846UA,IAD,23:35,23:37,73,64,2,23:33,4,0,0,0,0,0
UA,7/23/2017,1500,N831UA,ORD,16:42,16:25,110,98,-17,16:20,5,0,0,0,0,0
UA,7/23/2019,607,N33203,ORD,20:58,20:47,118,101,-11,20:42,5,0,0,0,0,0
UA,7/23/2019,2341,N24706,ORD,14:48,15:24,108,99,36,15:20,4,1,0,0,0,35
UA,7/23/2021,1240,N845UA,ORD,20:49,20:43,109,106,-6,20:40,3,0,0,0,0,0
UA,7/23/2022,535,N38451,ORD,0:15,0:08,114,109,-7,23:51,17,0,0,0,0,0
UA,7/23/2022,604,N451UA,DEN,15:04,15:12,199,203,8,15:08,4,0,0,0,0,0
UA,7/23/2022,2615,N804UA,IAD,23:35,23:52,73,91,17,23:33,19,0,0,17,0,0
UA,7/24/2017,1500,N469UA,ORD,16:42,16:19,110,88,-23,16:15,4,0,0,0,0,0
UA,7/24/2019,607,N12218,ORD,20:58,21:23,118,113,25,21:18,5,25,0,0,0,0
UA,7/24/2019,2341,N14731,ORD,14:48,15:01,108,101,13,14:56,5,0,0,0,0,0
UA,7/24/2021,380,N15710,IAD,23:40,23:46,70,75,6,23:42,4,0,0,0,0,0
UA,7/24/2022,604,N872UA,DEN,15:04,15:11,199,187,7,15:06,5,0,0,0,0,0
UA,7/24/2022,1503,N67845,ORD,23:59,0:32,114,148,33,0:28,4,0,0,33,0,0
UA,7/24/2022,2615,N801UA,IAD,23:35,23:41,73,70,6,23:35,6,0,0,0,0,0
UA,7/25/2017,1500,N403UA,ORD,16:42,16:37,110,107,-5,16:33,4,0,0,0,0,0
UA,7/25/2019,607,N76265,ORD,20:58,20:49,118,115,-9,20:43,6,0,0,0,0,0
UA,7/25/2019,2341,N14704,ORD,14:48,14:49,108,117,1,14:34,15,0,0,0,0,0
UA,7/25/2021,1240,N895UA,ORD,20:49,20:30,109,97,-19,20:28,2,0,0,0,0,0
UA,7/25/2022,288,N812UA,ORD,16:53,16:46,115,112,-7,16:40,6,0,0,0,0,0
UA,7/25/2022,604,N825UA,DEN,15:04,15:13,199,208,9,14:50,23,0,0,0,0,0
UA,7/25/2022,1503,N78448,ORD,23:59,23:50,114,99,-9,23:45,5,0,0,0,0,0
UA,7/25/2022,2615,N831UA,IAD,23:35,1:46,73,65,131,1:41,5,0,0,0,0,131
UA,7/26/2017,1500,N486UA,ORD,16:42,16:36,110,106,-6,16:32,4,0,0,0,0,0
UA,7/26/2019,607,N38257,ORD,20:58,20:41,118,109,-17,20:36,5,0,0,0,0,0
UA,7/26/2019,2341,N13720,ORD,14:48,14:45,108,116,-3,14:26,19,0,0,0,0,0
UA,7/26/2021,1240,N466UA,ORD,20:49,20:39,109,99,-10,20:36,3,0,0,0,0,0
UA,7/26/2022,288,N828UA,ORD,16:53,16:37,115,100,-16,16:31,6,0,0,0,0,0
UA,7/26/2022,604,N876UA,DEN,15:04,14:53,199,192,-11,14:46,7,0,0,0,0,0
UA,7/26/2022,1503,N67845,ORD,23:59,23:57,114,95,-2,23:52,5,0,0,0,0,0
UA,7/26/2022,2615,N822UA,IAD,23:35,0:19,73,63,44,0:13,6,44,0,0,0,0
UA,7/27/2017,1500,N440UA,ORD,16:42,16:33,110,104,-9,16:29,4,0,0,0,0,0
UA,7/27/2019,607,N36272,ORD,20:58,21:33,118,102,35,21:29,4,0,0,13,0,22
UA,7/27/2021,1240,N443UA,ORD,20:49,20:52,109,115,3,20:49,3,0,0,0,0,0
UA,7/27/2022,288,N444UA,ORD,16:53,17:02,115,126,9,16:57,5,0,0,0,0,0
UA,7/27/2022,604,N850UA,DEN,15:04,15:27,199,196,23,15:22,5,23,0,0,0,0
UA,7/27/2022,1503,N78448,ORD,23:59,23:48,114,100,-11,23:40,8,0,0,0,0,0
UA,7/27/2022,2615,N806UA,IAD,23:35,23:31,73,63,-4,23:28,3,0,0,0,0,0
UA,7/28/2017,1500,N449UA,ORD,16:42,16:21,110,92,-21,16:16,5,0,0,0,0,0
UA,7/28/2019,607,N73291,ORD,20:58,20:44,118,112,-14,20:39,5,0,0,0,0,0
UA,7/28/2019,2341,N13720,ORD,14:48,14:35,108,104,-13,14:30,5,0,0,0,0,0
UA,7/28/2021,1240,N37466,ORD,20:49,20:46,109,100,-3,20:43,3,0,0,0,0,0
UA,7/28/2022,288,,ORD,16:53,0:00,115,0,0,0:00,0,0,0,0,0,0
UA,7/28/2022,376,N37527,ORD,0:24,0:12,114,100,-12,0:06,6,0,0,0,0,0
UA,7/28/2022,604,N850UA,DEN,15:04,14:42,199,178,-22,14:39,3,0,0,0,0,0
UA,7/28/2022,2615,N420UA,IAD,23:35,23:52,73,78,17,23:47,5,12,0,5,0,0
UA,7/29/2017,1500,N458UA,ORD,16:42,16:33,110,107,-9,16:29,4,0,0,0,0,0
UA,7/29/2018,1409,N24715,ORD,8:52,8:44,112,104,-8,8:38,6,0,0,0,0,0
UA,7/29/2019,607,,ORD,20:58,0:00,118,0,0,0:00,0,0,0,0,0,0
UA,7/29/2019,2341,N17753,ORD,14:48,15:57,108,180,69,15:52,5,0,0,69,0,0
UA,7/29/2021,1240,N67815,ORD,20:49,20:47,109,95,-2,20:44,3,0,0,0,0,0
UA,7/29/2022,288,N846UA,ORD,16:53,17:15,115,97,22,17:10,5,13,0,0,0,9
UA,7/29/2022,604,N801UA,DEN,15:04,15:20,199,185,16,15:15,5,16,0,0,0,0
UA,7/29/2022,1503,N28457,ORD,23:59,0:16,114,103,17,0:09,7,17,0,0,0,0
UA,7/29/2022,2615,N877UA,IAD,23:35,23:17,73,63,-18,23:12,5,0,0,0,0,0
UA,7/30/2017,1500,N828UA,ORD,16:42,16:32,110,109,-10,16:26,6,0,0,0,0,0
UA,7/30/2019,607,N87531,ORD,20:58,20:30,118,102,-28,20:24,6,0,0,0,0,0
UA,7/30/2019,2341,N13720,ORD,14:48,14:47,108,107,-1,14:40,7,0,0,0,0,0
UA,7/30/2021,1240,N824UA,ORD,20:49,20:34,109,99,-15,20:31,3,0,0,0,0,0
UA,7/30/2022,535,N69830,ORD,0:15,0:05,114,112,-10,0:01,4,0,0,0,0,0
UA,7/30/2022,604,N880UA,DEN,15:04,15:08,199,194,4,15:02,6,0,0,0,0,0
UA,7/30/2022,2615,N39726,IAD,23:35,23:27,73,59,-8,23:23,4,0,0,0,0,0
UA,7/31/2017,1500,N433UA,ORD,16:42,16:29,110,104,-13,16:24,5,0,0,0,0,0
UA,7/31/2019,607,N73291,ORD,20:58,0:03,118,101,185,23:58,5,50,0,0,0,135
UA,7/31/2019,2341,N17753,ORD,14:48,14:54,108,99,6,14:50,4,0,0,0,0,0
UA,7/31/2021,380,N822UA,IAD,23:40,23:27,70,66,-13,23:22,5,0,0,0,0,0
UA,7/31/2022,288,N897UA,ORD,16:53,16:52,115,99,-1,16:49,3,0,0,0,0,0
UA,7/31/2022,604,N851UA,DEN,15:04,15:05,199,205,1,14:59,6,0,0,0,0,0
UA,7/31/2022,1503,N39418,ORD,0:15,0:08,114,109,-7,0:02,6,0,0,0,0,0
UA,7/31/2022,2615,N17753,IAD,23:35,9:13,73,56,578,9:10,3,13,0,0,0,565
UA,8/1/2017,1500,N498UA,ORD,16:42,17:17,110,107,35,17:12,5,12,0,0,0,23
UA,8/1/2019,607,N24202,ORD,20:58,20:44,118,108,-14,20:37,7,0,0,0,0,0
UA,8/1/2019,2341,N417UA,ORD,14:49,14:36,109,101,-13,14:30,6,0,0,0,0,0
UA,8/1/2021,1422,N488UA,ORD,21:07,20:58,112,96,-9,20:53,5,0,0,0,0,0
UA,8/1/2022,604,N410UA,DEN,15:04,15:11,199,193,7,15:06,5,0,0,0,0,0
UA,8/1/2022,1046,N37427,ORD,23:59,23:59,114,116,0,23:51,8,0,0,0,0,0
UA,8/1/2022,1559,N822UA,ORD,16:50,16:32,115,105,-18,16:21,11,0,0,0,0,0
UA,8/1/2022,2615,N829UA,IAD,23:35,0:22,73,89,47,0:06,16,31,0,16,0,0
UA,8/2/2017,1500,N495UA,ORD,16:42,16:41,110,111,-1,16:32,9,0,0,0,0,0
UA,8/2/2019,607,N76516,ORD,20:58,20:32,118,97,-26,20:22,10,0,0,0,0,0
UA,8/2/2019,2341,N13720,ORD,14:48,14:37,108,105,-11,14:34,3,0,0,0,0,0
UA,8/2/2021,1422,N891UA,ORD,21:07,21:05,112,108,-2,20:58,7,0,0,0,0,0
UA,8/2/2022,604,N405UA,DEN,15:10,15:07,199,193,-3,15:02,5,0,0,0,0,0
UA,8/2/2022,1046,N36472,ORD,23:59,23:42,114,101,-17,23:35,7,0,0,0,0,0
UA,8/2/2022,1559,N825UA,ORD,16:50,16:40,115,111,-10,16:33,7,0,0,0,0,0
UA,8/2/2022,2615,N478UA,IAD,23:35,23:22,73,66,-13,23:16,6,0,0,0,0,0
UA,8/3/2017,1500,,ORD,16:42,0:00,110,0,0,0:00,0,0,0,0,0,0
UA,8/3/2019,607,N24202,ORD,20:58,20:36,118,100,-22,20:31,5,0,0,0,0,0
UA,8/3/2021,1422,N894UA,ORD,21:07,21:18,112,127,11,21:16,2,0,0,0,0,0
UA,8/3/2022,604,N484UA,DEN,15:10,15:21,199,207,11,15:17,4,0,0,0,0,0
UA,8/3/2022,1046,N69804,ORD,23:59,2:28,114,106,149,2:22,6,149,0,0,0,0
UA,8/3/2022,1559,N430UA,ORD,16:50,0:00,115,0,0,0:00,0,0,0,0,0,0
UA,8/3/2022,2615,,IAD,23:35,0:00,73,0,0,0:00,0,0,0,0,0,0
UA,8/4/2017,1500,N453UA,ORD,16:42,21:17,110,121,275,21:11,6,74,0,11,0,190
UA,8/4/2019,607,N78524,ORD,20:58,20:47,118,110,-11,20:43,4,0,0,0,0,0
UA,8/4/2019,2341,N15710,ORD,14:48,14:26,108,96,-22,14:23,3,0,0,0,0,0
UA,8/4/2021,1422,N406UA,ORD,21:07,21:27,112,109,20,21:22,5,0,0,1,0,19
UA,8/4/2022,604,N485UA,DEN,15:10,16:04,199,187,54,16:00,4,54,0,0,0,0
UA,8/4/2022,1046,N39475,ORD,23:59,0:04,114,111,5,23:59,5,0,0,0,0,0
UA,8/4/2022,1559,N812UA,ORD,16:50,17:04,115,129,14,16:30,34,0,0,0,0,0
UA,8/4/2022,2615,N823UA,IAD,23:35,2:17,73,70,162,2:13,4,0,162,0,0,0
UA,8/5/2017,1500,N457UA,ORD,16:42,16:34,110,108,-8,16:31,3,0,0,0,0,0
UA,8/5/2018,1409,N17752,ORD,8:52,9:05,112,96,13,9:01,4,0,0,0,0,0
UA,8/5/2019,607,N73259,ORD,20:58,20:43,118,111,-15,20:37,6,0,0,0,0,0
UA,8/5/2019,2341,N453UA,ORD,14:49,14:39,109,102,-10,14:35,4,0,0,0,0,0
UA,8/5/2021,1422,N892UA,ORD,21:07,22:00,112,99,53,21:57,3,0,0,0,0,53
UA,8/5/2022,604,N485UA,DEN,15:10,15:06,199,194,-4,15:02,4,0,0,0,0,0
UA,8/5/2022,1046,N68880,ORD,23:59,23:52,114,102,-7,23:48,4,0,0,0,0,0
UA,8/5/2022,1559,N890UA,ORD,16:50,16:28,115,96,-22,16:23,5,0,0,0,0,0
UA,8/5/2022,2615,N892UA,IAD,23:35,12:49,73,69,794,12:45,4,794,0,0,0,0
UA,8/6/2019,607,N17233,ORD,20:58,20:40,118,101,-18,20:36,4,0,0,0,0,0
UA,8/6/2019,2341,N39728,ORD,14:48,14:42,108,106,-6,14:37,5,0,0,0,0,0
UA,8/6/2021,1422,N446UA,ORD,21:07,21:08,112,116,1,21:03,5,0,0,0,0,0
UA,8/6/2022,604,N485UA,DEN,15:10,15:37,199,205,27,15:31,6,0,0,6,0,21
UA,8/6/2022,776,N75428,ORD,0:15,0:47,114,109,32,0:40,7,12,0,0,0,20
UA,8/6/2022,2615,N850UA,IAD,23:35,23:30,73,62,-5,23:25,5,0,0,0,0,0
UA,8/7/2017,1500,N424UA,ORD,16:42,16:20,110,90,-22,16:15,5,0,0,0,0,0
UA,8/7/2019,607,N17245,ORD,21:03,22:00,118,133,57,21:54,6,0,0,15,0,42
UA,8/7/2019,2341,N445UA,ORD,14:49,15:22,109,117,33,15:16,6,25,0,8,0,0
UA,8/7/2021,1422,N814UA,ORD,21:07,21:21,112,131,14,21:16,5,0,0,0,0,0
UA,8/7/2022,604,N426UA,DEN,15:10,15:48,199,214,38,15:42,6,23,0,15,0,0
UA,8/7/2022,1046,N61887,ORD,23:59,0:05,114,115,6,23:57,8,0,0,0,0,0
UA,8/7/2022,1559,,ORD,16:50,0:00,115,0,0,0:00,0,0,0,0,0,0
UA,8/7/2022,2615,N872UA,IAD,23:35,23:46,73,67,11,23:39,7,0,0,0,0,0
UA,8/8/2017,1500,N488UA,ORD,16:42,16:34,110,104,-8,16:31,3,0,0,0,0,0
UA,8/8/2019,607,N14237,ORD,20:58,21:08,118,114,10,21:00,8,0,0,0,0,0
UA,8/8/2019,2341,N13716,ORD,14:48,15:24,108,138,36,15:20,4,6,0,30,0,0
UA,8/8/2021,1422,,ORD,21:07,0:00,112,0,0,0:00,0,0,0,0,0,0
UA,8/8/2022,604,N452UA,DEN,15:04,15:56,196,252,52,15:51,5,0,0,52,0,0
UA,8/8/2022,1046,N37468,ORD,23:59,0:12,114,113,13,0:06,6,0,0,0,0,0
UA,8/8/2022,1559,N444UA,ORD,16:50,17:34,115,109,44,17:29,5,16,0,0,0,28
UA,8/8/2022,2615,N871UA,IAD,23:35,1:20,73,65,105,1:14,6,3,0,0,0,102
UA,8/9/2017,1500,N455UA,ORD,16:42,16:32,110,105,-10,16:28,4,0,0,0,0,0
UA,8/9/2019,607,N36247,ORD,20:58,21:09,118,116,11,20:54,15,0,0,0,0,0
UA,8/9/2019,2341,N15712,ORD,14:48,14:31,108,100,-17,14:26,5,0,0,0,0,0
UA,8/9/2021,1422,N889UA,ORD,21:07,23:47,112,138,160,23:40,7,0,134,26,0,0
UA,8/9/2022,604,N451UA,DEN,15:10,16:05,199,190,55,16:00,5,55,0,0,0,0
UA,8/9/2022,1046,N34460,ORD,23:59,0:12,114,99,13,0:05,7,0,0,0,0,0
UA,8/9/2022,1559,N818UA,ORD,16:50,16:37,115,104,-13,16:30,7,0,0,0,0,0
UA,8/9/2022,2615,N880UA,IAD,23:35,0:48,73,87,73,0:43,5,6,0,14,0,53
UA,8/10/2017,1500,N424UA,ORD,16:42,16:34,110,106,-8,16:30,4,0,0,0,0,0
UA,8/10/2019,607,N34222,ORD,20:58,20:51,118,110,-7,20:46,5,0,0,0,0,0
UA,8/10/2021,1422,N877UA,ORD,21:07,20:57,112,104,-10,20:49,8,0,0,0,0,0
UA,8/10/2022,604,N469UA,DEN,15:10,15:15,199,201,5,15:11,4,0,0,0,0,0
UA,8/10/2022,1046,N64844,ORD,23:59,23:40,114,103,-19,23:37,3,0,0,0,0,0
UA,8/10/2022,1559,N822UA,ORD,16:50,16:33,115,101,-17,16:28,5,0,0,0,0,0
